Henri Cartan,Pierre Dolbeault,
Henri Cartan,Roger Godement,
Henri Cartan,Max Karoubi,
Henri Cartan,Jean-Louis Koszul,
Henri Cartan,Jean-Pierre Serre,
Henri Cartan,René Thom,
Jean Dieudonné,Alexander Grothendieck,French
Jean Dieudonné,Paulo Ribenboim,French
Miron Nicolescu,Ciprian Foias,Romanian
Miron Nicolescu,Solomon Marcus,Romanian
Miron Nicolescu,Nicolae Popescu,Romanian
Laurent Schwartz,Maurice Audin,
Laurent Schwartz,Georges Glaeser,
Laurent Schwartz,Alexander Grothendieck,
Laurent Schwartz,Jacques-Louis Lions,
Laurent Schwartz,Bernard Malgrange,
Laurent Schwartz,André Martineau,
Laurent Schwartz,Bernard Maurey,
Laurent Schwartz,Leopoldo Nachbin,
Laurent Schwartz,Henri Hogbe Nlend,
Laurent Schwartz,Gilles Pisier,
Laurent Schwartz,François Treves,
Carl Anton Bjerknes,Sophus Lie,Norwegian
Cato Maximilian Guldberg,Sophus Lie,
André Haefliger,Augustin Banyaga,
André Haefliger,Vaughan Jones,
Elie Cartan,Kentaro Yano,
Elie Cartan,Charles Ehresmann,
Elie Cartan,Mohsen Hashtroodi,
Tadashi Nagano,Bang-Yen Chen,
Daniel Dugué,Paul Deheuvels,
Daniel Dugué,Jean-Pierre Raoult,
Daniel Dugué,Dominique Foata,
André Lichnerowicz,Thierry Aubin,French
André Lichnerowicz,Claude Berge,French
André Lichnerowicz,Edmond Bonan,French
André Lichnerowicz,Marcel Berger,French
André Lichnerowicz,Yvonne Choquet-Bruhat,French
André Lichnerowicz,Raymond Couty,French
André Lichnerowicz,Paul Gauduchon,French
André Lichnerowicz,Richard Kerner,French
André Lichnerowicz,Yvette Kosmann,French
André Lichnerowicz,Ramon Lapiedra i Civera,French
André Lichnerowicz,Charles-Michel Marle,French
André Lichnerowicz,Jean-Marie Souriau,French
André Lichnerowicz,Marie-Hélène Schwartz,French
Marcel-Paul Schützenberger,Jean Berstel,
Marcel-Paul Schützenberger,Dominique Foata,
Marcel-Paul Schützenberger,Alain Lascoux,
Marcel-Paul Schützenberger,Maurice Nivat,
Marcel-Paul Schützenberger,Dominique Perrin,
Dimitrie Pompeiu,Grigore Moisil,Romanian
Albert Châtelet,Marcel-Paul Schützenberger,French
Albert Châtelet,André Néron,French
Albert Châtelet,Jacques Riguet,French
Robert Fortet,Jacques Neveu,
Đuro Kurepa,Aleksandar Ivić,
Đuro Kurepa,Ljubisa D.R. Kocinac,
Đuro Kurepa,Stevo Todorčević,
Vito Volterra,Paul Lévy,Italian
Vito Volterra,Joseph Pérès,Italian
Michel Loève,Leo Breiman,
Michel Loève,Emanuel Parzen,
Benoît Mandelbrot,L-E. Calvet,
Benoît Mandelbrot,Eugene Fama,
Benoît Mandelbrot,Ken Musgrave,
Benoît Mandelbrot,Murad Taqqu,
Georges Matheron,Margaret Armstrong,France
Georges Matheron,Jean Serra,France
Paul Malliavin,Ana Bela Cruzeiro,France
Jean-Pierre Kahane,Jean-Pierre Aubin,French
Jean-Pierre Kahane,Jean-Louis Krivine,French
Jean-Pierre Kahane,Yves Meyer,French
Jean-Pierre Kahane,Mario Wschebor,French
Yitzhak Katznelson,Bryna Kra,Israeli
Yitzhak Katznelson,O. Carruth McGehee,Israeli
Hans Jakob Reiter,Hans Georg Feichtinger,
Michel Broué,Raphaël Rouquier,French
Alain Connes,Jean-Benoît Bost,
Alain Connes,Georges Skandalis,
Yu-Chi Ho,Ashok Kumar Agrawala,Chinese
Yu-Chi Ho,Rangasami L. Kashyap,Chinese
Ronald Coifman,Sijue Wu,United States
Ronald Coifman,Christoph Thiele,United States
Pierre Weiss,Louis Néel,
János Kollár,Carolina Araujo,Hungary
János Kollár,Alessio Corti,Hungary
János Kollár,Chenyang Xu,Hungary
Miles Reid,Kevin Houston,
Miles Reid,Nicholas Shepherd-Barron,
Thomas L. Magnanti,Georgia Perakis,American
Thomas L. Magnanti,Janny Leung,American
Thomas J. Rothenberg,Donald Andrews,
Charles Pisot,Jean-Marc Deshouillers,French
Charles Pisot,Yvette Amice,French
Charles Pisot,Jean-Louis Nicolas,French
Heini Halberstam,Jean-Marc Deshouillers,British
Ivan Fesenko,Caucher Birkar,
Benedict Gross,Noam Elkies,
Benedict Gross,Henri Darmon,
Benedict Gross,Susan Goldstine,
Benedict Gross,Rhonda Hatcher,
Benedict Gross,Dipendra Prasad,
Benedict Gross,Wee Teck Gan,
Benedict Gross,Douglas Ulmer,
Serge Lang,Minhyong Kim,
Serge Lang,Stephen Schanuel,
Barry Charles Mazur,Cathy O'Neil,
Barry Charles Mazur,Nigel Boston,
Barry Charles Mazur,Noam Elkies,
Barry Charles Mazur,Jordan Ellenberg,
Barry Charles Mazur,David Goss,
Barry Charles Mazur,Fernando Q. Gouvêa,
Barry Charles Mazur,Michael Harris,
Barry Charles Mazur,Naomi Jochnowitz,
Barry Charles Mazur,Daniel Kane,
Barry Charles Mazur,Minhyong Kim,
Barry Charles Mazur,Michael McQuillan,
Barry Charles Mazur,Victor S. Miller,
Barry Charles Mazur,Glenn H. Stevens,
Barry Charles Mazur,Paul Vojta,
Edwin Bidwell Wilson,Jane Worcester,American
Henry Andrews Bumstead,Leigh Page,
Henry Andrews Bumstead,Harry Nyquist,
Henry Andrews Bumstead,John Stuart Foster,
Hubert Newton,Arthur W. Wright,
Hubert Newton,E. H. Moore,
Hubert Newton,Josiah Willard Gibbs,
Hubert Newton,Charles Newton Little,
Andrew Majda,Andrea Bertozzi,American
Andrew Majda,Anne Bourlioux,American
Peter Shalen,Nathan Dunfield,
George Alfred Barnard,Dennis Lindley,
George Alfred Barnard,K. D. Tocher,
Martin Davis,Moshe Koppel,American
Martin Davis,Donald W. Loveland,American
Alfred Foster,Edward Barankin,United States
Alfred Foster,Frank Harary,United States
Stephen Cole Kleene,Robert Constable,American
Stephen Cole Kleene,Joan Moschovakis,American
Stephen Cole Kleene,Yiannis Moschovakis,American
Stephen Cole Kleene,Nels David Nelson,American
Stephen Cole Kleene,Dick de Jongh,American
Michael O. Rabin,Judit Bar-Ilan,Israeli
Michael O. Rabin,Dov Gabbay,Israeli
Michael O. Rabin,Moshé Machover,Israeli
Michael O. Rabin,Saharon Shelah,Israeli
Nicholas Rescher,Alexander Pruss,
Nicholas Rescher,Ernest Sosa,
J. Barkley Rosser,Elliott Mendelson,United States
J. Barkley Rosser,Gerald Sacks,United States
Dana Scott,Jack Copeland,
Dana Scott,Michael Fourman,
Dana Scott,Kenneth Kunen,
Dana Scott,Angus Macintyre,
Dana Scott,Peter Mosses,
Dana Scott,Ketan Mulmuley,
Dana Scott,Marko Petkovšek,
Dana Scott,Fred S. Roberts,
Dana Scott,David Turner,
Dana Scott,Martin Davies,
Alan Turing,Robin Gandy,
Alan Turing,Beatrice Worsley,
Alan Perlis,Gary Lindstrom,American
Alan Perlis,Zohar Manna,American
Alan Perlis,David Parnas,American
Alan Perlis,John R. Levine,American
Carl B. Allendoerfer,Shoshichi Kobayashi,
Hugo von Seeliger,Karl Schwarzchild,German
Hugo von Seeliger,Julius Bauschinger,German
Hugo von Seeliger,Gustav Herglotz,German
Hugo von Seeliger,George W. Myers,German
Hugo von Seeliger,Karl Schwarzschild,German
J. C. Wichmannshausen,Christian August Hausen,
Abraham Gotthelf Kästner,Georg Christoph Lichtenberg,German
Abraham Gotthelf Kästner,Johann Tobias Mayer,German
Abraham Gotthelf Kästner,Johann Christian Polycarp Erxleben,German
Abraham Gotthelf Kästner,Johann Friedrich Pfaff,German
Abraham Gotthelf Kästner,Heinrich Wilhelm Brandes,German
Abraham Gotthelf Kästner,Johann Christian Erxleben,German
Johann Schweigger,Wilhelm Eduard Weber,
Johann Andreas Segner,Johann Georg Büsch,Hungarian
Johann Bode,Johann Pfaff,
Nikolaus Eglinger,Johann Bernoulli,
Joseph-Nicolas Delisle,Johann Hennert,
Joseph-Nicolas Delisle,Jérôme Lalande,
Reinhard Selten,Eric van Damme,
Christopher Deninger,Annette Huber-Klawitter,
Christopher Deninger,Annette Werner,
Don Berry,Lurdes Inoue,
Morris H. DeGroot,Kathryn Chaloner,
George Mackey,Edward G. Effros,
George Mackey,Calvin C. Moore,
George Mackey,Caroline Series,
George Mackey,John V. Breakwell,
George Mackey,Lawrence G. Brown,
George Mackey,Paul Chernoff,
George Mackey,Richard Palais,
George Mackey,John Wermer,
George Mackey,Robert Zimmer,
Roger Howe,Ju-Lee Kim,
Roger Howe,Jian-Shu Li,
Roger Howe,Zeev Rudnick,
Roger Howe,Eng-Chye Tan,
Roger Howe,Chen-Bo Zhu,
Roger Howe,Ze'ev Rudnick,
Roger Howe,Li Jianshu,
Truman Bewley,Stephen Morris,American
Truman Bewley,James A. Robinson,American
Richard Kadison,James Glimm,American
Richard Kadison,Richard Lashof,American
Richard Kadison,Marc Rieffel,American
Richard Kadison,Mikael Rørdam,American
Richard Kadison,Erling Størmer,American
Tze Leung Lai,Yuguo Chen,
Tze Leung Lai,Zhiliang Ying,
Herbert Ellis Robbins,Herbert Wilf,
Herbert Ellis Robbins,Raghu Raj Bahadur,
Herbert Ellis Robbins,Cyrus Derman,
Herbert Ellis Robbins,David Siegmund,
Herbert Ellis Robbins,Gopinath Kallianpur,
Fan Chung,Steve Butler,Taiwanese
"Ralph Philip Boas, Jr.",Philip J. Davis,
"Ralph Philip Boas, Jr.",Creighton Buck,
"Ralph Philip Boas, Jr.",Christopher Imoru,
"Ralph Philip Boas, Jr.",Dale Mugler,
Max Deuring,Karl-Peter Grotemeyer,German
Max Deuring,Max Koecher,German
Max Deuring,Hans-Egon Richert,German
Jacob Levitzki,Shimshon Amitsur,Israeli
Ernst Witt,Walter Borho,
Ernst Witt,Günter Harder,
Ernst Witt,Ina Kersten,
Hans Schwerdtfeger,Peter James Lorimer,
Abraham Gottlob Werner,Christian Samuel Weiss,
Abraham Gottlob Werner,Christian Leopold von Buch,
Abraham Gottlob Werner,Friedrich Mohs,
Abraham Gottlob Werner,Henrik Steffens,
Abraham Gottlob Werner,Gotthilf Heinrich von Schubert,
Abraham Gottlob Werner,Franz von Baader,
Abraham Gottlob Werner,Alexander von Humboldt,
Gustav Rose,Karl Friedrich August Rammelsberg,
Gustav Rose,Gerhard vom Rath,
Gustav Rose,Paul Heinrich von Groth,
Gustav Rose,Alexander Sadebeck,
Paul Drude,James Franck,German
Gerardus J. Sizoo,K. M. van Vliet,
Gerardus J. Sizoo,Carolyne Van Vliet,
Nicolai Hartmann,Carl Gustav Hempel,
Adolf Grünbaum,Bas van Fraassen,
Paul Benacerraf,John Earman,
Paul Benacerraf,Alvin Goldman,
Paul Benacerraf,Richard Grandy,
Paul Benacerraf,Gideon Rosen,
Paul Benacerraf,Ronald de Sousa,
Ned Block,Daniel Stoljar,
Hans Hahn,Witold Hurewicz,Austrian
Hans Hahn,Karl Menger,Austrian
Hans Hahn,Felix Frankl,Austrian
Hans Hahn,Kurt Gödel,Austrian
Karl Menger,Witold Hurewicz,Austrian
Karl Menger,Abraham Wald,Austrian
Allen Shields,Theodore Kaczynski,
Allen Shields,Joel Shapiro,
Allen Shields,Russell Lyons,
James Dugundji,Jacqueline Dewar,American
John Mather,Giovanni Forni,
Laurent C. Siebenmann,Francis Bonahon,Canadian
Laurent C. Siebenmann,Albert Fathi,Canadian
Stéphane Mallat,Gabriel Peyré,French
Stéphane Mallat,Irène Waldspurger,French
Franc Solina,Aleš Leonardis,
Edward Feigenbaum,Ramanathan V. Guha,
Edward Feigenbaum,Alon Halevy,
Edward Feigenbaum,Peter Karp,
Edward Feigenbaum,Niklaus Wirth,
Xuedong Huang,Roni Rosenfeld,
David Buchsbaum,Peter J. Freyd,
Morris William Hirsch,William Goldman,American
Morris William Hirsch,William Thurston,American
Morris William Hirsch,Mary Lou Zeeman,American
William A. Brock,Carlos Manuel Urzúa Macías,
William A. Brock,Takashi Kamihigashi,
Hal Varian,Earl Grinols,United States
Hal Varian,James Andreoni,United States
Manuel Blum,Leonard Adleman,
Manuel Blum,Dana Angluin,
Manuel Blum,C. Eric Bach,
Manuel Blum,Shafi Goldwasser,
Manuel Blum,Mor Harchol-Balter,
Manuel Blum,Russell Impagliazzo,
Manuel Blum,Silvio Micali,
Manuel Blum,Gary Miller,
Manuel Blum,Moni Naor,
Manuel Blum,Ronitt Rubinfeld,
Manuel Blum,Steven Rudich,
Manuel Blum,Jeffrey Shallit,
Manuel Blum,Michael Sipser,
Manuel Blum,Umesh Vazirani,
Manuel Blum,Vijay Vazirani,
Manuel Blum,Luis von Ahn,
Manuel Blum,Ryan Williams,
Manuel Blum,Amos Fiat,
Manuel Blum,Shafrira Goldwasser,
Ivan Sutherland,Danny Cohen,
Ivan Sutherland,Henri Gouraud,
Ivan Sutherland,James H. Clark,
Ivan Sutherland,Bui Tuong Phong,
Ivan Sutherland,Franklin C. Crow,
Ivan Sutherland,John Warnock,
Patrick Winston,David Waltz,American
Patrick Winston,Philip Greenspun,American
Gerald Jay Sussman,Elizabeth Bradley,
Gerald Jay Sussman,Kenneth D. Forbus,
Gerald Jay Sussman,W. Daniel Hillis,
Gerald Jay Sussman,David A. McAllester,
Gerald Jay Sussman,Guy L. Steele Jr.,
Gerald Jay Sussman,Scott Fahlman,
Gerald Jay Sussman,Danny Hillis,
Scott Fahlman,David S. Touretzky,
Scott Fahlman,Michael Witbrock,
Berthold K.P. Horn,Matthew T. Mason,
Berthold K.P. Horn,Marc Raibert,
Berthold K.P. Horn,Shahriar Negahdaripour,
Berthold K.P. Horn,Michael A. Gennert,
Carl Hewitt,Gul Agha,
Carl Hewitt,Henry Baker,
Carl Hewitt,William Clinger,
Carl Hewitt,Irene Greif,
Carl Hewitt,Akinori Yonezawa,
Augustine Kong,Jun S. Liu,
Nan Laird,Christl Donnelly,
Nan Laird,Rebecca DerSimonian,
Nan Laird,Steve Horvath,
Samuel S. Wilks,Leo Goodman,
Samuel S. Wilks,Frederick Mosteller,
Samuel S. Wilks,Theodore Wilbur Anderson,
Samuel S. Wilks,Wilfrid Dixon,
Samuel S. Wilks,Ted Harris,
Samuel S. Wilks,Donald A. S. Fraser,
Samuel S. Wilks,George W. Brown,
Persi Diaconis,Sourav Chatterjee,
Persi Diaconis,Eduardo Engel,
Persi Diaconis,Elizabeth Meckes,
Persi Diaconis,Igor Pak,
Persi Diaconis,Eric Rains,
Persi Diaconis,Jeff Rosenthal,
Persi Diaconis,Francis Su,
Persi Diaconis,Elizabeth Wilmer,
Persi Diaconis,Arif Zaman,
Stephen Fienberg,Edoardo Airoldi,Canadian
Stephen Fienberg,Jana Asher,Canadian
Stephen Fienberg,Elena Erosheva,Canadian
Stephen Fienberg,Justin Gross,Canadian
Stephen Fienberg,Aleksandra Slavković,Canadian
Davis Rees,Crispin Nash-Williams,
Václav Chvátal,David Avis,Czech
Václav Chvátal,Bruce Reed,Czech
Neil Robertson,Paul A. Catlin,
Peter Buneman,Wenfei Fan,
Peter Buneman,Leonid Libkin,
Peter Buneman,Wang-Chiew Tan,
David Epstein,Elmer Rees,
David Epstein,Brian Bowditch,
Ray Lickorish,Marc Lackenby,
Ottokar Tumlirz,Arthur March,Austrian
Göran Dillner,Gösta Mittag-Leffler,
Ivar Fredholm,Carl-Gustaf Rossby,
Hjalmar Mellin,Ernst Leonard Lindelöf,Finnish
Gustav Cassel,Gunnar Myrdal,Swedish
Gustav Cassel,Bertil Ohlin,Swedish
Gustav Cassel,Eli Heckscher,Swedish
Gustav Cassel,Gösta Bagge,Swedish
Andrea Naccari,Angelo Battelli,
Josef Stefan,Ludwig Boltzmann,
Josef Stefan,Marian Smoluchowski,
Josef Stefan,Johann Josef Loschmidt,
Gustav Herglotz,Emil Artin,German
Robert Bacher,Boyce McDaniel,United States
Niels Bohr,Hendrik Kramers,
Niels Bohr,I. H. Usmani,
Niels Bohr,Hendrik Anthony Kramers,
Niels Bohr,Hans Kramers,
Tjalling Koopmans,Carl Christ,American
Tjalling Koopmans,Stanley Reiter,American
Tjalling Koopmans,Rolf Mantel,American
Tjalling Koopmans,Guillermo Calvo,American
Edward Witten,Jonathan Bagger,
Edward Witten,Cumrun Vafa,
Edward Witten,Xiao-Gang Wen,
Edward Witten,Dror Bar-Natan,
Edward Witten,Shamit Kachru,
Edward Witten,Eva Silverstein,
Edward Witten,Sergei Gukov,
Mildred S. Dresselhaus,Deborah Chung,
Mildred S. Dresselhaus,Greg Timp,
Igor Klebanov,Akikazu Hashimoto,
Igor Klebanov,Steven Gubser,
Igor Klebanov,Christopher Herzog,
Igor Klebanov,Anatoly Dymarsky,
Igor Klebanov,Marcus Benna,
Igor Klebanov,Arvind Murugan,
Igor Klebanov,Benjamin Safdi,
Igor Klebanov,Grigory Tarnopolsky,
John Preskill,Sandip Trivedi,
John Preskill,Peter Galison,
John Preskill,Daniel Gottesman,
John Preskill,Anton Kapustin,
Mark Wise,Mark Adler,
Mark Wise,Iain Stewart (physicist),
Mark Wise,Walter Goldberger,
Mark Wise,Alejandro Jenkins,
Mark Wise,Martin J. Savage,
Mark Wise,Sandip Trivedi,
George Church,Jay Shendure,
George Church,Preston Estep,
John Pople,A. David Buckingham,
John Pople,Martin Head-Gordon,
John Pople,Krishnan Raghavachari,
Christie J. Eliezer,Neil Gunther,
Iain Buchan,Danielle Belgrave,
Adnan Custovic,Danielle Belgrave,
Sidney R. Coleman,Ian Affleck,American
Sidney R. Coleman,Paul Steinhardt,American
Sidney R. Coleman,Mark Alford,American
Sidney R. Coleman,Carl M. Bender,American
Sidney R. Coleman,Jacques Distler,American
Sidney R. Coleman,David Griffiths,American
Sidney R. Coleman,Jeffrey Mandula,American
Sidney R. Coleman,Stephen Parke,American
Sidney R. Coleman,Leonard Parker,American
Sidney R. Coleman,David Politzer,American
Sidney R. Coleman,Lee Smolin,American
Sidney R. Coleman,Erick Weinberg,American
Sidney R. Coleman,Anthony Zee,American
Tai Tsun Wu,Carl M. Bender,
Tom Banks,Lubos Motl,
Geoffrey C. Fox,Apoorva D. Patel,
Alexander Dalgarno,Ewine van Dishoeck,
Alexander Dalgarno,Deborah K. Watson,
Alan Martin,Nigel Glover,
Alan Martin,Graham Ross,
Michael Seaton,Paul Davies,
Michael Seaton,Helen Mason,
Victor Regnault,Francesco Rossetti,
Theodor Zincke,Otto Hahn,
Theodor Zincke,Karl Theophil Fries,
Theodor Zincke,Alfred Walter Stewart,
Walter Seelmann-Eggebert,Gregorio Baro,
Paul Dirac,Dennis Sciama,
Paul Dirac,Homi J. Bhabha,
Paul Dirac,Harish Chandra Mehta,
Paul Dirac,Dennis Sciama,
Paul Dirac,Fred Hoyle,
Paul Dirac,Behram Kurşunoğlu,
Paul Dirac,John Polkinghorne,
Paul Dirac,Dennis Sciama,
John D. Barrow,Peter Coles,
John D. Barrow,David Wands,
James Binney,Brian Greene,
Philip Candelas,David Deutsch,
David Deutsch,Artur Ekert,
Stephen Hawking,Bruce Allen,
Stephen Hawking,Fay Dowker,
Stephen Hawking,Gary Gibbons,
Stephen Hawking,Raymond Laflamme,
Stephen Hawking,Malcolm Perry,
Stephen Hawking,Marika Taylor,
Stephen Hawking,Alan Yuille,
Stephen Hawking,Wu Zhongchao,
Stephen Hawking,Raphael Bousso,
Stephen Hawking,Bernard Carr,
Stephen Hawking,Christophe Galfard,
Stephen Hawking,Thomas Hertog,
Stephen Hawking,Don N. Page,
Stephen Hawking,Christopher Pope,
Martin Rees,Roger Blandford,
Martin Rees,Craig Hogan,
Martin Rees,Priyamvada Natarajan,
Martin Rees,James E. Pringle,
Martin Rees,Nick Kaiser,
Martin Rees,Susan Stepney,
Rainer Weiss,Bruce Allen,
Rainer Weiss,Nergis Mavalvala,
Robion Kirby,Tomasz Mrowka,
Robion Kirby,Selman Akbulut,
Robion Kirby,Stephen Bigelow,
Robion Kirby,Tim Cochran,
Robion Kirby,Robert Gompf,
Robion Kirby,Elisenda Grigsby,
Robion Kirby,Yongbin Ruan,
Robion Kirby,Martin Scharlemann,
Leo Kadanoff,William A. Dembski,
Leo Kadanoff,Anette Hosoi,
Leo Kadanoff,Marcelo Magnasco,
Leo Kadanoff,Abdullah Sadiq,
Leo Kadanoff,Scott Shenker,
Leo Kadanoff,Chao Tang,
Leo Kadanoff,Jorge V. José,
Daniel Frank Walls,Howard Carmichael,
Daniel Frank Walls,Peter Drummond,
Daniel Frank Walls,Gerard J. Milburn,
Daniel Frank Walls,Margaret Reid,
Daniel Frank Walls,Monika Ritsch-Marte,
Julian Seymour Schwinger,Stanley Deser,
Julian Seymour Schwinger,Richard Arnowitt,
Julian Seymour Schwinger,Roy Glauber,
Julian Seymour Schwinger,Ben R. Mottelson,
Julian Seymour Schwinger,Eugen Merzbacher,
Julian Seymour Schwinger,Sheldon Lee Glashow,
Julian Seymour Schwinger,Walter Kohn,
Julian Seymour Schwinger,Bryce DeWitt,
Julian Seymour Schwinger,Daniel Kleitman,
Julian Seymour Schwinger,Sam Edwards,
Julian Seymour Schwinger,Gordon Baym,
Julian Seymour Schwinger,Lowell S. Brown,
Julian Seymour Schwinger,Lawrence Paul Horwitz,
Julian Seymour Schwinger,Margaret G. Kivelson,
Julian Seymour Schwinger,Tung-Mow Yan,
Julian Seymour Schwinger,Charles M. Sommerfield,
Howard Georgi,Sally Dawson,
Howard Georgi,Edward Farhi,
Howard Georgi,John Hagelin,
Howard Georgi,Lawrence John Hall,
Howard Georgi,David B. Kaplan,
Howard Georgi,Ann Nelson,
Howard Georgi,Lisa Randall,
Kenneth J. Arrow,Michael Bruno,
Kenneth J. Arrow,Andrea Prat,
Kenneth J. Arrow,David F. Bradford,
Kenneth J. Arrow,John Geanakoplos,
Kenneth J. Arrow,Joshua Gans,
Kenneth J. Arrow,Nancy Gordon,
Kenneth J. Arrow,Gillian Hadfield,
Kenneth J. Arrow,John Harsanyi,
Kenneth J. Arrow,Jan Kmenta,
Kenneth J. Arrow,Jean-Jacques Laffont,
Kenneth J. Arrow,Eric S. Maskin,
Kenneth J. Arrow,Roger Myerson,
Kenneth J. Arrow,Karl Shell,
Kenneth J. Arrow,Michael Spence,
Kenneth J. Arrow,Nancy Stokey,
Kenneth J. Arrow,Menahem Yaari,
Jerry R. Green,Jean-Jacques Laffont,
Roger Guesnerie,Thomas Piketty,
Hirofumi Uzawa,Karl Shell,Japanese
Hirofumi Uzawa,David Cass,Japanese
Hirofumi Uzawa,Miguel Sidrauski,Japanese
Thomas Schelling,Michael Spence,
Thomas Schelling,Eli Noam,
Kevin W. S. Roberts,Daron Acemoglu,British
Kevin W. S. Roberts,Thomas Piketty,British
Robert Shimer,Marshall Steinbaum,American
Richard T. Ely,Lewis Henry Haney,
Richard T. Ely,Alvin Hansen,
Richard T. Ely,Edward Alsworth Ross,
Richard T. Ely,William A. Scott,
Richard T. Ely,Sidney Sherwood,
Richard T. Ely,Allyn Abbott Young,
Richard T. Ely,John R. Commons,
Richard T. Ely,Alvin Harvey Hansen,
Richard T. Ely,Allyn A. Young,
Maximilian Wolfgang Duncker,Bruno Hildebrand,
Johannes Conrad,Ernest L. Bogart,German
Johannes Conrad,Jeremiah Jenks,German
Johannes Conrad,Frank Fetter,German
Johannes Conrad,Edmund J. James,German
Johannes Conrad,Hermann Paasche,German
Johannes Conrad,Arthur Ruppin,German
Gottfried Haberler,Richard E. Caves,
Fritz Machlup,Merton Miller,United States
Fritz Machlup,Robert Eisner,United States
Oskar Morgenstern,Martin Shubik,
Oskar Morgenstern,Lionel W. McKenzie,
Oskar Morgenstern,Lionel McKenzie,
Gerhard Tintner,Richard Loree Anderson,Austrian American
Gerhard Tintner,Clifford Hildreth,Austrian American
Gerhard Tintner,Robert Basmann,Austrian American
Ladislaus Bortkiewicz,Wassily Leontief,
Werner Sombart,Wassily Leontief,German
Werner Sombart,Richard Löwenthal,German
Hyman Minsky,Mauro Gallegati,United States
Hyman Minsky,L. Randall Wray,United States
Dale W. Jorgenson,Robert Lucas Jr.,
Dale W. Jorgenson,M. Ishaq Nadiri,
Dale W. Jorgenson,Lawrence Lau,
Dale W. Jorgenson,Ajit Singh,
Dale W. Jorgenson,Fumio Hayashi,
Dale W. Jorgenson,Charles Horioka,
Dale W. Jorgenson,William Perraudin,
Dale W. Jorgenson,Robert Lucas,
Michael C. Lovell,Dale T. Mortensen,American
Michael C. Lovell,Edward C. Prescott,American
George Akerlof,Charles Engel,
George Akerlof,Adriana Kugler,
Charlie Bean,Fabrizio Zilibotti,
Alan Blinder,Julio Rotemberg,
Peter Diamond,Martin Hellwig,
Peter Diamond,David K. Levine,
Peter Diamond,Andrei Shleifer,
Peter Diamond,Emmanuel Saez,
Peter Diamond,Botond Kőszegi,
Avinash Dixit,Vijay Kelkar,United States
Avinash Dixit,Robert Helsley,United States
Avinash Dixit,Dani Rodrik,United States
Katsuhito Iwai,Willem Buiter,
Ronald W. Jones,Eric Bond,American
Ronald W. Jones,Makoto Yano,American
Joseph Stiglitz,Katrin Eggenberger,
Martin Weitzman,Nat Keohane,
Martin Weitzman,Andrew Metrick,
Martin Weitzman,Gernot Wagner,
Halbert White,Jeffrey Wooldridge,American
Arthur Goldberger,P. A. V. B. Swamy,
Wesley Clair Mitchell,Arthur F. Burns,
Wesley Clair Mitchell,Simon Kuznets,
Wesley Clair Mitchell,Arthur F. Burns,
Wesley Clair Mitchell,Raymond J. Saulnier,
Esther Duflo,Dean Karlan,American
Esther Duflo,Rema Hanna,American
Esther Duflo,Nancy Qian,American
Esther Duflo,Rachael Meager,American
Matthew Rabin,Jeffrey C. Ely,
Sendhil Mullainathan,Benjamin Jones,
Sendhil Mullainathan,Ebonya Washington,
Franklin M. Fisher,Robert W. Vishny,
Franklin M. Fisher,Stanley Fischer,
Franklin M. Fisher,Michael Rothschild,
Franklin M. Fisher,Richard L. Schmalensee,
Franklin M. Fisher,Charles F. Manski,
Franklin M. Fisher,Mark J. Machina,
Franklin M. Fisher,Douglas Bernheim,
Franklin M. Fisher,Michael Whinston,
Franklin M. Fisher,Nancy Rose,
Franklin M. Fisher,Andrei Shleifer,
Oliver Hart,David S. Scharfstein,
Oliver Hart,Jeremy C. Stein,
Oliver Hart,Luigi Zingales,
Oliver Hart,Richard Holden,
Oliver Hart,David Scharfstein,
Roland Bénabou,Eduardo Engel,
Roland Bénabou,David Laibson,
Peter M. Neumann,Peter Cameron,British
Peter M. Neumann,Catherine Greenhill,British
Peter M. Neumann,Colin McNab,British
Peter M. Neumann,Cheryl Praeger,British
Adam Sedgwick,William Hopkins,
Adam Sedgwick,George Peacock,
Adam Sedgwick,Charles Darwin,
Adam Sedgwick,Joseph Jukes,
George Gabriel Stokes,Lord Rayleigh,
George Gabriel Stokes,Horace Lamb,
Lord Kelvin,William Edward Ayrton,British
James Clerk Maxwell,George Chrystal,
James Clerk Maxwell,Horace Lamb,
James Clerk Maxwell,John Henry Poynting,
Isaac Todhunter,Edward John Routh,English
Isaac Todhunter,Edward Routh,English
David George Kendall,Nicholas Bingham,British
David George Kendall,Rollo Davidson,British
David George Kendall,John Kingman,British
David George Kendall,Robin Sibson,British
David George Kendall,Bernard Silverman,British
David George Kendall,Richard Tweedie,British
David George Kendall,David Williams,British
Maurice Priestley,Howell Tong,British
Alladi Ramakrishnan,A. P. Balachandran,
Donald Rubin,Andrew Gelman,
Donald Rubin,Xiao-Li Meng,
Donald Rubin,Elizabeth A. Stuart,
Helen Abbey,Victor A. McKusick,American
Helen Abbey,Alfred Sommer,American
Helen Abbey,Ann Zauber,American
George Peacock,Arthur Cayley,English
George Peacock,Augustus De Morgan,English
George Peacock,George Biddell Airy,English
George Peacock,W. H. Thompson,English
H. F. Baker,Jacob Bronowski,
H. F. Baker,Thomas M. Cherry,
H. F. Baker,H. S. M. Coxeter,
H. F. Baker,Yusuke Hagihara,
H. F. Baker,Edwin Arthur Maxwell,
